"brand","model","fuel_type","drop_percent"
nissan,leaf sv,electric,13.321196770618965
nissan,leaf sv,electric,22.8312490106063
nissan,leaf sv,electric,30.762228906126328
nissan,leaf sv,electric,20.852461611524458
nissan,leaf s,electric,32.9474585252517
nissan,leaf sv,electric,22.186164318505618
nissan,leaf sv,electric,16.894886813360774
nissan,leaf s,electric,27.8563567439775
nissan,leaf sv,electric,28.823017255026116
nissan,leaf sv,electric,20.856419186322622
nissan,leaf sv,electric,16.103371853728035
nissan,leaf sv,electric,16.93842013614057
nissan,leaf s,electric,10.373782252476255
nissan,leaf sv,electric,23.816685135349058
nissan,leaf s,electric,38.86194105898178
nissan,leaf sv,electric,34.75937945227165
nissan,leaf sv,electric,14.91609941427893
nissan,leaf sv,electric,25.221624188697167
nissan,leaf sv,electric,20.88807978470793
nissan,leaf sv,electric,20.848504036726297
nissan,leaf sv,electric,9.023270539813202
nissan,leaf sv,electric,28.771568782649993
nissan,leaf sv,electric,26.982744973880006
nissan,leaf sv,electric,26.788823808769983
nissan,leaf sv,electric,30.74244103213551
nissan,leaf sv,electric,24.03435174924806
nissan,leaf sv,electric,30.667247110970397
nissan,leaf sv,electric,20.06094665189172
nissan,leaf s,electric,29.490889821872578
nissan,leaf sv,electric,34.70001583029919
nissan,leaf sv,electric,20.927655532689567
nissan,leaf s,electric,18.68096033913504
nissan,leaf sv,electric,12.02706981161944
nissan,leaf s,electric,13.178168181632902
nissan,leaf s,electric,30.70558023886194
nissan,leaf sv,electric,20.75747981636853
nissan,leaf sv,electric,24.813993984486306
nissan,leaf sv,electric,23.91562450530315
nissan,leaf sv,electric,26.788823808769983
nissan,leaf sv,electric,34.70001583029919
nissan,leaf sv,electric,28.96153237296185
nissan,leaf sv,electric,20.14405572265316
nissan,leaf sv,electric,28.76761120785183
nissan,leaf sv,electric,6.996992243153395
nissan,leaf sv,electric,26.836314706347952
nissan,leaf sv,electric,9.41902801962957
nissan,leaf sv,electric,24.810036409688145
nissan,leaf sv,electric,8.975779642235238
nissan,leaf s,electric,19.69999592385766
nissan,leaf sv,electric,25.645084692100678
nissan,leaf sv,electric,5.4139623238879215
nissan,leaf s,electric,20.55598581502466
nissan,leaf sv,electric,24.810036409688145
nissan,leaf sv,electric,30.83346525249327
nissan,leaf sv,electric,24.813993984486306
nissan,leaf sv,electric,21.643976571157193
nissan,leaf s,electric,26.629437899971464
nissan,leaf sv,electric,28.838847554218777
nissan,leaf sv,electric,25.597593794522716
nissan,leaf sv,electric,29.12379293968656
nissan,leaf sv,electric,20.856419186322622
nissan,leaf s,electric,26.64166632698814
nissan,leaf sv,electric,13.329111920215292
nissan,leaf sv,electric,21.248219091340825
nissan,leaf s,electric,28.667509069416703
nissan,leaf s,electric,27.208250112093914
nissan,leaf sv,electric,36.698591103371854
nissan,leaf sv,electric,16.906759537755264
nissan,leaf sv,electric,24.813993984486306
nissan,leaf sv,electric,16.930504986544246
nissan,leaf sv,electric,24.813993984486306
nissan,leaf s,electric,38.878245628337346
nissan,leaf sv,electric,17.377710938736744
nissan,leaf sv,electric,23.07661864809245
nissan,leaf sv,electric,16.95029286053506
nissan,leaf s,electric,4.2106550360738595
nissan,leaf s,electric,28.671585211755595
nissan,leaf sv,electric,30.78993192971347
nissan,leaf sv,electric,20.88807978470793
nissan,leaf sv,electric,21.24426151654266
nissan,leaf sv,electric,26.48013297451322
nissan,leaf sv,electric,22.308849137248693
nissan,leaf s,electric,11.710756939632331
nissan,leaf sv,electric,16.305208168434383
nissan,leaf sv,electric,27.991926547411744
nissan,leaf sv,electric,15.747190121893304
nissan,leaf s,electric,11.763746790037908
nissan,leaf sv,electric,24.813993984486306
nissan,leaf sv,electric,17.096723128067122
nissan,leaf sv,electric,12.980845337976888
nissan,leaf s,electric,23.796518974442588
nissan,leaf sv,electric,38.70508152604084
nissan,leaf sv,electric,16.910717112553428
nissan,leaf sv,electric,14.52034193446256
nissan,leaf sv,electric,13.724869400031661
nissan,leaf sv,electric,16.942377710938736
nissan,leaf sv,electric,30.74244103213551
nissan,leaf s,electric,26.678351608038152
nissan,leaf sv,electric,20.78914041475384
nissan,leaf sv,electric,25.60155136932088
nissan,leaf sv,electric,18.521450055406046
nissan,leaf s,electric,10.345249256104024
nissan,leaf sv,electric,22.847079309798954
nissan,leaf sv,electric,12.97293018838056
nissan,leaf sv,electric,24.857527307266107
nissan,leaf sv,electric,24.8258667088808
nissan,leaf s,electric,33.21240777727959
nissan,leaf sv,electric,22.85103688459712
nissan,leaf s,electric,38.866017201320666
nissan,altima 2.5 sv,gasoline,24.896968763239997
nissan,altima 2.5 sv,gasoline,19.134922774717868
nissan,altima 2.5 sr,gasoline,38.22898877221031
nissan,altima 2.5 sl,gasoline,47.77142857142857
nissan,altima 2.5 s,gasoline,33.5589820734612
nissan,altima 2.5 s,gasoline,33.23722368476035
nissan,altima 2.5 sr,gasoline,47.31296101159115
nissan,altima 2.5 sv,gasoline,46.08096136810076
nissan,altima 2.5 s,gasoline,22.39772679787723
nissan,altima 2.5 sr,gasoline,31.870208204643724
nissan,altima 2.5 s,gasoline,20.625966319836195
nissan,altima 2.5 sr,gasoline,25.511427637077137
nissan,altima 2.5 s,gasoline,37.3239730892984
nissan,altima 2.5 sv,gasoline,38.5317567307322
nissan,altima 2.5 s,gasoline,32.66474447369521
nissan,altima 2.5 s,gasoline,13.956792444945886
nissan,altima 2.5 sv,gasoline,44.1512922235489
nissan,altima 2.5 sv,gasoline,36.451873820436774
nissan,altima 2.5 sr,gasoline,37.32059154827223
nissan,altima 2.5 sr,gasoline,37.92013371607136
nissan,altima 2.5 s,gasoline,19.37236220801471
nissan,altima 2.5 s,gasoline,16.434749905979693
nissan,altima 2.5 s,gasoline,54.05540930174251
nissan,altima 2.5 s,gasoline,58.23408967448079
nissan,altima 2.5 s,gasoline,46.57139275416824
nissan,altima 2.5 sr,gasoline,28.669016387485918
nissan,altima 2.5 sl,gasoline,47.76489795918367
nissan,altima 2.5 sr,gasoline,34.613567820936744
nissan,altima 2.5 s,gasoline,19.401612970623876
nissan,altima 2.5 sl,gasoline,60.8326530612245
nissan,altima 2.5 sv,gasoline,46.50078958517891
nissan,altima 2.5 sv,gasoline,42.37568847975966
nissan,altima 2.5 sv,gasoline,49.93259638716635
nissan,altima 2.5 sr,gasoline,38.23625595000182
nissan,altima 2.5 sr,gasoline,30.25326114603394
nissan,altima 2.5 s,gasoline,37.75855584806318
nissan,altima 2.5 s,gasoline,17.05319460114496
nissan,altima 2.5 s,gasoline,30.099034724833896
nissan,altima 2.5 sl,gasoline,51.03673469387755
nissan,altima 2.5 sl,gasoline,41.63265306122449
nissan,altima 2.5 sv,gasoline,28.76401032238185
nissan,altima 2.5 sr,gasoline,56.415101195450745
nissan,altima 2.5 sl,gasoline,42.857142857142854
nissan,altima 2.5 sr,gasoline,48.530213291668176
nissan,altima 2.5 s,gasoline,34.81676486565542
nissan,altima 2.5 sv,gasoline,38.759003196857066
nissan,altima 2.5 sv,gasoline,46.08866463813889
nissan,altima 2.5 s,gasoline,16.447285947097907
nissan,altima 2.5 s,gasoline,21.12740796456479
nissan,altima 2.5 sv,gasoline,10.006547779532411
nissan,altima 2.5 sl,gasoline,44.826122448979596
nissan,altima 2.5 s,gasoline,28.690819439221094
nissan,altima 2.5 s,gasoline,29.384480381095653
nissan,altima 2.5 sr,gasoline,34.777079321245594
nissan,altima 2.5 sv,gasoline,61.48750144436313
nissan,altima 2.5 sr,gasoline,34.646270120998516
nissan,altima 2.5 sl,gasoline,42.35755102040816
nissan,altima 2.5 sr,gasoline,35.62007194506013
nissan,altima 2.5 sv,gasoline,39.74887339675692
nissan,altima 2.5 sv,gasoline,38.420059315179294
nissan,altima 2.5 sr,gasoline,33.23280404055085
nissan,altima 2.5 s,gasoline,62.391876645355396
nissan,altima 2.5 s,gasoline,12.256069533241403
nissan,altima 2.5 s,gasoline,37.73766244619949
nissan,altima 2.5 sr,gasoline,38.592347661785546
nissan,altima 2.5 sv,gasoline,34.541462850980245
nissan,altima 2.5 sl,gasoline,45.47265306122449
nissan,altima 2.5 sr,gasoline,41.13949347770793
nissan,altima 2.5 sl,gasoline,47.755102040816325
nissan,altima 2.5 s,gasoline,43.79674898667001
nissan,altima 2.5 sr,gasoline,40.04941680898223
nissan,altima 2.5 sv,gasoline,46.115626083272346
nissan,altima 2.5 sr,gasoline,40.13662294248029
nissan,altima 2.5 sv,gasoline,36.274698609559756
nissan,altima 2.5 sv,gasoline,43.215344913915956
nissan,altima 2.5 sv,gasoline,34.56072102607557
nissan,altima 2.5 s,gasoline,45.68133383477498
nissan,altima 2.5 sv,gasoline,42.610638215922656
nissan,altima 2.5 s,gasoline,34.47829175546362
nissan,altima 2.5 sv,gasoline,35.11920810384008
nissan,altima 2.5 sv,gasoline,42.30635904941648
nissan,altima 2.5 sl,gasoline,47.91836734693877
nissan,altima 2.5 s,gasoline,18.118758096193222
nissan,altima 2.5 s,gasoline,16.434749905979693
nissan,altima 2.5 sv,gasoline,40.2996572044833
nissan,altima 2.5 sl,gasoline,57.580408163265304
nissan,altima 2.5 s,gasoline,35.23045422255652
nissan,altima 2.5 sv,gasoline,42.24473288911143
nissan,altima 2.5 sr,gasoline,60.048690091203085
nissan,altima 2.5 sr,gasoline,22.2593655753788
nissan,altima 2.5 sr,gasoline,34.613567820936744
nissan,altima 2.5 sr,gasoline,38.592347661785546
nissan,altima 2.5 s,gasoline,22.957669967824163
nissan,altima 2.5 sv,gasoline,32.84674344259138
nissan,altima 2.5 s,gasoline,33.16200743805106
nissan,altima 2.5 sr,gasoline,28.254787253370157
nissan,altima 2.5 sl,gasoline,28.816326530612248
nissan,altima 2.5 sv,gasoline,53.82659939144167
nissan,altima 2.5 s,gasoline,21.08562116083741
nissan,altima 2.5 sr,gasoline,45.49980015261073
nissan,altima 2.5 s,gasoline,25.640382767122144
nissan,altima 2.5 s,gasoline,45.71894195812962
nissan,altima 2.5 s,gasoline,33.16200743805106
nissan,altima 2.5 sl,gasoline,54.30204081632654
nissan,altima 2.5 s,gasoline,31.473820567464795
nissan,altima 2.5 sl,gasoline,37.97551020408163
nissan,altima 2.5 sv,gasoline,34.71478642683819
nissan,altima 2.5 s,gasoline,34.02699427520789
nissan,altima 2.5 sv,gasoline,39.317490274621576
nissan,altima 2.5 sr,gasoline,34.59903346535373
nissan,altima 2.5 sv,gasoline,35.4196356353272
nissan,altima 2.5 s,gasoline,41.50265346203669
nissan,altima 2.5 s,gasoline,27.859262045046172
nissan,altima 2.5 s,gasoline,12.256069533241403
nissan,altima 2.5 sv,gasoline,34.541462850980245
nissan,altima 2.5 s,gasoline,23.943838535790395
nissan,altima 2.5 sv,gasoline,29.622924931633477
nissan,altima 2.5 sr,gasoline,34.60266705424948
nissan,altima 2.5 sl,gasoline,57.877551020408156
nissan,altima 2.5 sr,gasoline,32.796773373060574
nissan,altima 2.5 sl,gasoline,44.878367346938774
nissan,altima 2.5 sv,gasoline,36.38639602511266
nissan,altima 2.5 sl,gasoline,47.77142857142857
nissan,altima 2.5 s,gasoline,23.133174543479168
nissan,altima 2.5 s,gasoline,22.71530650620534
nissan,altima 2.5 sv,gasoline,42.263991064206756
nissan,altima 2.5 sr,gasoline,20.068311471240143
nissan,altima 2.5 sr,gasoline,42.62563133607063
nissan,altima 2.5 sl,gasoline,62.46530612244898
nissan,altima 2.5 sv,gasoline,24.939336748449715
nissan,altima 2.5 sr,gasoline,32.2153991497402
nissan,altima 2.5 s,gasoline,22.318331870795202
nissan,altima 2.5 s,gasoline,39.4300279971585
nissan,altima 2.5 sr,gasoline,34.613567820936744
nissan,altima 2.5 s,gasoline,41.49847478166395
nissan,altima 2.5 sr,gasoline,27.346390029432072
nissan,altima 2.5 sl,gasoline,45.79918367346939
nissan,altima 2.5 s,gasoline,12.573649241569512
nissan,altima 2.5 sr,gasoline,41.88074561244141
nissan,altima 2.5 s,gasoline,44.807989636872676
nissan,altima 2.5 sr,gasoline,44.04273100541405
nissan,altima 2.5 s,gasoline,33.563160753833934
nissan,altima 2.5 sr,gasoline,41.88074561244141
nissan,altima 2.5 sr,gasoline,30.9727117473929
nissan,altima 2.5 sl,gasoline,37.97551020408163
nissan,altima 2.5 sl,gasoline,47.51020408163265
nissan,altima 2.5 s,gasoline,29.81906313986043
nissan,altima 2.5 s,gasoline,20.61343027871798
nissan,altima 2.5 s,gasoline,22.29743846893151
nissan,altima 2.5 sv,gasoline,40.492238955436584
nissan,altima 2.5 sv,gasoline,36.40950583522705
nissan,altima 2.5 sv,gasoline,49.94800292724261
nissan,altima 2.5 sv,gasoline,47.02076031275276
nissan,altima 2.5 sr,gasoline,40.79066894371571
nissan,altima 2.5 sv,gasoline,34.541462850980245
nissan,altima 2.5 sr,gasoline,23.70190036699248
nissan,altima 2.5 s,gasoline,20.61343027871798
nissan,altima 2.5 s,gasoline,33.71777192762526
nissan,altima 2.5 s,gasoline,25.20580000835736
nissan,altima 2.5 sr,gasoline,23.727335489262742
nissan,altima 2.5 s,gasoline,41.51101082278216
nissan,altima 2.5 sr,gasoline,45.51433450819374
nissan,altima 2.5 sr,gasoline,34.613567820936744
nissan,altima 2.5 sr,gasoline,24.784709857926675
nissan,altima 2.5 s,gasoline,25.619489365258453
nissan,altima 2.5 sr,gasoline,18.636677446313723
nissan,altima 2.5 sr,gasoline,30.983612514080157
nissan,altima 2.5 s,gasoline,18.281726630730017
nissan,altima 2.5 sl,gasoline,43.22285714285714
nissan,altima 2.5 sv,gasoline,38.37769132996957
nissan,altima 2.5 sv,gasoline,49.94800292724261
nissan,altima 2.5 sr,gasoline,34.613567820936744
nissan,altima 2.5 sv,gasoline,57.6512729653738
nissan,altima 2.5 sv,gasoline,48.02218541770982
nissan,altima 2.5 s,gasoline,24.804646692574487
nissan,altima 2.5 s,gasoline,41.50683214240943
nissan,altima 2.5 sr,gasoline,31.47414701500672
nissan,altima 2.5 s,gasoline,33.88909782290753
nissan,altima 2.5 sv,gasoline,31.05573315872588
nissan,altima 2.5 sr,gasoline,38.27259183895934
nissan,altima 2.5 sv,gasoline,28.744752147286523
nissan,altima 2.5 sv,gasoline,26.838192812849055
nissan,altima 2.5 sl,gasoline,41.24081632653061
nissan,altima 2.5 s,gasoline,16.434749905979693
nissan,altima 2.5 sr,gasoline,34.76981214345409
nissan,altima 2.5 sl,gasoline,34.710204081632654
nissan,altima 2.5 sv,gasoline,29.322497400146364
nissan,altima 2.5 s,gasoline,24.804646692574487
nissan,altima 2.5 sl,gasoline,39.993469387755106
nissan,altima 2.5 sv,gasoline,46.46997650502638
nissan,altima 2.5 s,gasoline,12.256069533241403
nissan,altima 2.5 sl,gasoline,65.73061224489796
nissan,altima 2.5 sr,gasoline,16.434722575487807
nissan,altima 2.5 s,gasoline,43.27441394007772
nissan,altima 2.5 sr,gasoline,57.1963228080375
nissan,altima 2.5 sr,gasoline,28.054939864103773
nissan,altima 2.5 sv,gasoline,42.418056464969375
nissan,altima 2.5 s,gasoline,12.268605574359617
nissan,altima 2.5 s,gasoline,30.884626634908695
nissan,altima 2.5 sr,gasoline,20.068311471240143
nissan,altima 2.5 sr,gasoline,50.21983212819302
nissan,altima 2.5 sl,gasoline,37.972244897959186
nissan,altima 2.5 sr,gasoline,35.005995421677994
nissan,altima 2.5 s,gasoline,20.625966319836195
nissan,altima 2.5 sl,gasoline,37.962448979591834
nissan,altima 2.5 sv,gasoline,34.541462850980245
nissan,altima 2.5 s,gasoline,37.340687810789355
nissan,altima 2.5 sl,gasoline,37.962448979591834
nissan,altima 2.5 sl,gasoline,50.29877551020409
nissan,altima 2.5 sl,gasoline,54.30204081632654
nissan,altima 2.5 s,gasoline,28.983327065312775
nissan,altima 2.5 s,gasoline,20.61343027871798
nissan,altima 2.5 s,gasoline,18.519911411976096
nissan,altima 2.5 sv,gasoline,26.87670916303971
nissan,altima 2.5 s,gasoline,24.804646692574487
nissan,altima 2.5 sv,gasoline,38.37769132996957
nissan,altima 2.5 s,gasoline,42.392712381429945
nissan,altima 2.5 s,gasoline,41.51936818352765
nissan,altima 2.5 sv,gasoline,34.599237376266224
nissan,altima 2.5 s,gasoline,24.829718774810917
nissan,altima 2.5 sl,gasoline,46.138775510204084
nissan,altima 2.5 s,gasoline,24.850612176674606
nissan,altima 2.5 s,gasoline,24.79211065145627
nissan,altima 2.5 sr,gasoline,7.361651102794229
nissan,altima 2.5 s,gasoline,50.28206092515983
nissan,altima 2.5 sv,gasoline,36.44802218541771
nissan,altima 2.5 sl,gasoline,34.69714285714286
nissan,altima 2.5 sv,gasoline,49.93259638716635
nissan,altima 2.5 sv,gasoline,50.914763317028076
nissan,altima 2.5 sv,gasoline,34.541462850980245
nissan,altima 2.5 sl,gasoline,36.329795918367346
nissan,altima 2.5 sl,gasoline,42.729795918367344
nissan,altima 2.5 s,gasoline,41.50265346203669
nissan,altima 2.5 sl,gasoline,52.68571428571428
nissan,altima 2.5 sl,gasoline,51.03020408163266
nissan,altima 2.5 sr,gasoline,28.098542930852805
nissan,altima 2.5 s,gasoline,33.5589820734612
nissan,altima 2.5 sl,gasoline,59.3469387755102
nissan,altima 2.5 sv,gasoline,44.15514385856796
nissan,altima 2.5 s,gasoline,35.10509381137437
nissan,altima 2.5 sl,gasoline,39.59183673469388
nissan,altima 2.5 s,gasoline,33.16200743805106
nissan,altima 2.5 sv,gasoline,26.29896391017987
nissan,altima 2.5 sr,gasoline,35.50379710039606
nissan,altima 2.5 sv,gasoline,53.01005276739976
nissan,altima 2.5 s,gasoline,41.51936818352765
nissan,altima 2.5 sv,gasoline,19.335207795709277
nissan,altima 2.5 sr,gasoline,40.05668398677374
nissan,altima 2.5 sv,gasoline,38.393097870045835
nissan,altima 2.5 sr,gasoline,38.24715671668908
nissan,altima 2.5 s,gasoline,29.02093518866742
nissan,altima 2.5 s,gasoline,16.844260582508046
nissan,altima 2.5 s,gasoline,16.447285947097907
nissan,altima 2.5 sl,gasoline,51.02367346938775
nissan,altima 2.5 sr,gasoline,32.45521601685985
nissan,altima 2.5 sr,gasoline,38.23262236110607
nissan,altima 2.5 sr,gasoline,44.40972348388503
nissan,altima 2.5 s,gasoline,24.804646692574487
nissan,altima 2.5 sr,gasoline,30.969078158497148
nissan,altima 2.5 s,gasoline,30.21603777527057
nissan,altima 2.5 s,gasoline,42.463749947766495
nissan,altima 2.5 sr,gasoline,22.07041895279968
nissan,altima 2.5 s,gasoline,24.804646692574487
nissan,altima 2.5 s,gasoline,35.02152020391961
nissan,altima 2.5 sr,gasoline,34.871552632535156
nissan,altima 2.5 sv,gasoline,49.92874475214729
nissan,altima 2.5 s,gasoline,35.431030880447956
nissan,altima 2.5 sl,gasoline,47.77469387755102
nissan,altima 2.5 s,gasoline,39.4634574401404
nissan,altima 2.5 sv,gasoline,38.37769132996957
nissan,altima 2.5 sv,gasoline,28.744752147286523
nissan,altima 2.5 s,gasoline,26.120931009987046
nissan,altima 2.5 s,gasoline,24.804646692574487
nissan,altima 2.5 s,gasoline,31.135347457272992
nissan,altima 2.5 sr,gasoline,27.346390029432072
nissan,altima 2.5 s,gasoline,38.176423885337016
nissan,altima 2.5 s,gasoline,28.983327065312775
nissan,altima 2.5 sl,gasoline,39.608163265306125
nissan,altima 2.5 sv,gasoline,46.09636790817702
nissan,altima 2.5 s,gasoline,8.486899837031466
nissan,altima 2.5 sv,gasoline,30.716789277048107
nissan,altima 2.5 sv,gasoline,38.43546585525556
nissan,altima 2.5 sr,gasoline,30.878238436103338
nissan,altima 2.5 sr,gasoline,31.00541404745467
nissan,altima 2.5 sr,gasoline,23.70190036699248
nissan,altima 2.5 sl,gasoline,45.79918367346939
nissan,altima 2.5 sv,gasoline,23.398682740823478
nissan,altima 2.5 sr,gasoline,23.70190036699248
nissan,altima 2.5 sr,gasoline,32.78223901747756
nissan,altima 2.5 sr,gasoline,29.145016532829477
nissan,altima 2.5 sl,gasoline,57.55428571428571
nissan,altima 2.5 sv,gasoline,26.333628625351462
nissan,altima 2.5 s,gasoline,13.940077723454932
nissan,altima 2.5 sl,gasoline,40.261224489795914
nissan,altima 2.5 sl,gasoline,51.04
nissan,altima 2.5 sr,gasoline,23.70190036699248
nissan,altima 2.5 sv,gasoline,34.549166121018374
nissan,altima 2.5 sr,gasoline,32.78587260637332
nissan,altima 2.5 sr,gasoline,41.89527996802442
nissan,altima 2.5 sv,gasoline,28.75245541732465
nissan,altima 2.5 sr,gasoline,30.979978925184405
nissan,altima 2.5 sr,gasoline,41.50285236728317
nissan,altima 2.5 sr,gasoline,25.329748192289525
nissan,altima 2.5 s,gasoline,24.804646692574487
nissan,altima 2.5 sl,gasoline,52.326530612244895
nissan,altima 2.5 sv,gasoline,38.79366791202866
nissan,altima 2.5 s,gasoline,47.77485270151686
nissan,altima 2.5 s,gasoline,41.026283899544524
nissan,altima 2.5 sl,gasoline,60.8326530612245
nissan,altima 2.5 sv,gasoline,7.5800177175210885
nissan,altima 2.5 s,gasoline,21.963144039112446
nissan,altima 2.5 sl,gasoline,47.392653061224486
nissan,altima 2.5 sl,gasoline,37.962448979591834
nissan,rogue sl,gasoline,34.79347101932046
nissan,rogue sv,gasoline,42.90203266668849
nissan,rogue sv,gasoline,44.37170632712514
nissan,rogue sv,gasoline,52.22742299761055
nissan,rogue sl,gasoline,53.919609149455916
nissan,rogue sv,gasoline,29.246178521161337
nissan,rogue sl,gasoline,47.271263602043085
nissan,rogue s,gasoline,44.085686600221486
nissan,rogue s,gasoline,27.332502768549283
nissan,rogue s,gasoline,28.844822812846065
nissan,rogue sv,gasoline,33.56027625936958
nissan,rogue s,gasoline,34.62763012181617
nissan,rogue s,gasoline,27.332502768549283
nissan,rogue sl,gasoline,38.790806129247166
nissan,rogue sv,gasoline,28.005629930280513
nissan,rogue s,gasoline,35.97729789590255
nissan,rogue s,gasoline,29.54388150609081
nissan,rogue sl,gasoline,47.81534532533867
nissan,rogue sv,gasoline,41.08212497135937
nissan,rogue sl,gasoline,46.47457250721741
nissan,rogue sv,gasoline,27.995810284442406
nissan,rogue sl,gasoline,41.983122362869196
nissan,rogue sv,gasoline,37.825275768387286
nissan,rogue sv,gasoline,38.790874275801116
nissan,rogue s,gasoline,35.98075858250277
nissan,rogue sl,gasoline,37.344548079058406
nissan,rogue s,gasoline,24.730066445182725
nissan,rogue s,gasoline,44.629014396456256
nissan,rogue sl,gasoline,44.69797912502776
nissan,rogue sv,gasoline,48.446859349939444
nissan,rogue sv,gasoline,21.47556544793951
nissan,rogue sv,gasoline,36.51598965663972
nissan,rogue s,gasoline,30.80357142857143
nissan,rogue s,gasoline,41.17524916943522
nissan,rogue sv,gasoline,36.67310399004943
nissan,rogue sv,gasoline,37.825275768387286
nissan,rogue s,gasoline,14.078073089700997
nissan,rogue sv,gasoline,29.625871493568134
nissan,rogue sl,gasoline,43.94015101043748
nissan,rogue sv,gasoline,34.545514058459624
nissan,rogue sl,gasoline,50.05829447035309
nissan,rogue sv,gasoline,33.062747536905505
nissan,rogue sv,gasoline,33.30169225229944
nissan,rogue sv,gasoline,35.39000360053681
nissan,rogue sl,gasoline,51.47679324894515
nissan,rogue sl,gasoline,28.789140572951368
nissan,rogue sv,gasoline,37.825275768387286
nissan,rogue sv,gasoline,37.80890969199044
nissan,rogue sv,gasoline,26.843638506104543
nissan,rogue sl,gasoline,33.93570952698201
nissan,rogue sv,gasoline,35.20670354489215
nissan,rogue sl,gasoline,37.319564734621366
nissan,rogue sl,gasoline,30.607372862536085
nissan,rogue sv,gasoline,43.04605413898072
nissan,rogue sv,gasoline,41.114857124153055
nissan,rogue sl,gasoline,36.32578281145903
nissan,rogue sv,gasoline,48.28647180125037
nissan,rogue sv,gasoline,39.44879054695427
nissan,rogue s,gasoline,31.322674418604652
nissan,rogue sv,gasoline,15.806356584072534
nissan,rogue sl,gasoline,27.831445702864755
nissan,rogue sv,gasoline,34.574972995973944
nissan,rogue s,gasoline,41.18563122923588
nissan,rogue s,gasoline,38.47937430786268
nissan,rogue s,gasoline,37.71456256921373
nissan,rogue s,gasoline,23.871816168327797
nissan,rogue s,gasoline,30.80357142857143
nissan,rogue s,gasoline,30.11143410852713
nissan,rogue sv,gasoline,47.63182874537658
nissan,rogue sv,gasoline,21.44937972570456
nissan,rogue s,gasoline,57.08056478405316
nissan,rogue sv,gasoline,35.1903374684953
nissan,rogue sv,gasoline,21.44937972570456
nissan,rogue sv,gasoline,34.074171058230505
nissan,rogue s,gasoline,44.95777962347729
nissan,rogue sv,gasoline,24.719321789794115
nissan,rogue sl,gasoline,38.935154341550074
nissan,rogue sv,gasoline,32.78452423815914
nissan,rogue sl,gasoline,33.76082611592272
nissan,rogue sl,gasoline,36.861536753275594
nissan,rogue sv,gasoline,34.83355700304409
nissan,rogue s,gasoline,24.920404208194906
nissan,rogue s,gasoline,34.26771871539314
nissan,rogue sv,gasoline,11.639553533435894
nissan,rogue sv,gasoline,41.08212497135937
nissan,rogue sv,gasoline,34.565153350135844
nissan,rogue sv,gasoline,45.34057804981833
nissan,rogue s,gasoline,37.70764119601329
nissan,rogue sl,gasoline,36.15922718187875
nissan,rogue sv,gasoline,38.47991882426107
nissan,rogue sv,gasoline,44.48299564662368
nissan,rogue sv,gasoline,34.56842656541521
nissan,rogue sv,gasoline,45.66789957775523
nissan,rogue sl,gasoline,42.28847435043305
nissan,rogue sl,gasoline,30.607372862536085
nissan,rogue sl,gasoline,44.48700866089274
nissan,rogue sv,gasoline,44.35534025072829
nissan,rogue sl,gasoline,28.381079280479682
nissan,rogue sv,gasoline,42.40777715950378
nissan,rogue sv,gasoline,42.126280645478055
nissan,rogue s,gasoline,31.765642303433
nissan,rogue sv,gasoline,23.197276684887566
nissan,rogue sl,gasoline,47.27681545636243
nissan,rogue s,gasoline,23.871816168327797
nissan,rogue sv,gasoline,32.601224182514486
nissan,rogue sv,gasoline,38.4668259631436
nissan,rogue sv,gasoline,24.722595005073483
nissan,rogue sl,gasoline,38.94348212302909
nissan,rogue sl,gasoline,27.88696424605818
nissan,rogue sv,gasoline,41.41271971457563
nissan,rogue sv,gasoline,50.94104939281856
nissan,rogue sl,gasoline,30.607372862536085
nissan,rogue sv,gasoline,39.07237078982685
nissan,rogue sv,gasoline,41.08212497135937
nissan,rogue s,gasoline,23.871816168327797
nissan,rogue sl,gasoline,51.19642460581835
nissan,rogue sv,gasoline,31.295211286046282
nissan,rogue sl,gasoline,41.705529646902065
nissan,rogue sv,gasoline,37.63542928218389
nissan,rogue sl,gasoline,48.670330890517434
nissan,rogue sv,gasoline,50.90504402474551
nissan,rogue s,gasoline,38.635105204872644
nissan,rogue sv,gasoline,37.84818827534287
nissan,rogue sl,gasoline,34.848989562513886
nissan,rogue sv,gasoline,37.88419364341593
nissan,rogue sv,gasoline,28.005629930280513
nissan,rogue sl,gasoline,42.82978014656895
nissan,rogue s,gasoline,20.41112956810631
nissan,rogue s,gasoline,30.817414174972313
nissan,rogue sl,gasoline,34.613035753941816
nissan,rogue s,gasoline,41.19255260243632
nissan,rogue s,gasoline,39.21996124031008
nissan,rogue sl,gasoline,55.585165445258724
nissan,rogue sv,gasoline,29.30836961146935
nissan,rogue s,gasoline,27.332502768549283
nissan,rogue sv,gasoline,31.288664855487546
nissan,rogue sv,gasoline,28.005629930280513
nissan,rogue s,gasoline,42.48338870431893
nissan,rogue s,gasoline,44.63939645625692
nissan,rogue sv,gasoline,25.53435239435698
nissan,rogue sl,gasoline,30.607372862536085
nissan,rogue sl,gasoline,54.50810570730624
nissan,rogue sv,gasoline,31.295211286046282
nissan,rogue sv,gasoline,41.245785735327814
nissan,rogue sv,gasoline,28.005629930280513
nissan,rogue sv,gasoline,44.358613466007654
nissan,rogue sv,gasoline,38.38499558115937
nissan,rogue sv,gasoline,30.640568230172498
